archivo,mensaje,ruido,nivel,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,audio_filename
mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,6548.007283786067,-8.024101531485203e-20,0.003246907526159811,0.04001648491805147,21.32145571497623,62.19773633181471,-19.73194968666534,5.45139688710986,0.1031341552734375,0.8328060009619263,0.3131868131868132,228.0,9.859020048925277,0.29670329670329665,0.06430141287284144,4.620604797111417,0.001084236371568944,5.1487254043840665e-06,3.038977803071825,13.223783978827425,29.0,62.08222014681407,-24.897179939906305,-36.16552772573765,11.268347785831342,0.6548559128749863,0.11217915067695705,0.3563958888583293,0.212259029576923,0.20179116700320776,20.868644744843948,3.4816478964103905,317.7253975972217,0.7865908302494212,8.371668529227179,0.2667141475311519,2.2328424351861993,142.40315141848455,2.6947663039427905,1.9760566026052577,0.4123956477661007,0.2751604768454837,0.3103032684875876,0.1786458548565154,0.23207530949105915,168.71875,17.536621105691864,0.10376816110729023,0.061326069447451045,1.2580036131803654,0.6617979444675081,0.3329686584026137,3.408945956651159,5.071801678525964,5183.8147143922315,0.9735698023798324,0.10035569220846174,1.962584164549471,980.9899415405778,5.290631447730399,mensaje2_nature_high_hrtf.wav
mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,5921.425219170625,-1.8270090175352904e-19,0.0018225544117612307,0.1081337697738405,49.33217017849426,59.841029790772254,-28.700276499736347,12.877152867917264,0.03672832876608267,0.7495027854420554,0.42032967032967034,306.0,16.589715067959936,0.412087912087912,0.09165771571786609,4.502127751031637,0.0007334219766784779,3.0089310137008887e-06,3.5528235133119157,16.592339020818827,33.0,59.57051421524821,-27.40888587147216,-45.56922310325969,18.160337231787526,0.6124682910594346,0.11379850100851763,0.3091629886003665,0.17492809175351842,0.1867470701620817,18.076074556897158,3.368344083303433,337.12502066709476,0.7085045206698305,5.861169869926701,0.2124593062535371,1.2452600843987611,120.25502833350124,1.41137422780738,1.8166460404001938,0.5159230855217839,0.37614626318202654,0.3589965284600773,0.22396703484836858,0.27645987362448415,200.986328125,23.269742123578176,0.16515592761348008,0.0665304540812596,1.9262818265552362,0.6618716361124293,0.3328085499830266,3.2269563789785027,4.803876585072839,3825.663574373862,0.9667406552467991,0.06941770161478523,3.026573393055622,796.1657496561211,5.109826341127923,mensaje2_nature_low_hrtf.wav
mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,3641.6977979688,1.666601421984728e-19,0.001777534709443591,0.11390218492647115,50.4810142810834,59.73663937472415,-29.37175779772489,13.470828393667531,0.03399658203125,0.7462937431329528,0.42994505494505497,313.0,17.10044283040982,0.423076923076923,0.09410192147034252,4.502127751031637,0.0007245824474789911,2.934620180957496e-06,3.557027886969064,16.63886843609653,31.0,59.46240867348684,-27.516991413233537,-46.55367837662369,19.03668696339015,0.6123623723146425,0.11573123852684275,0.23854992598423286,0.1604902969875024,0.12265171630010996,12.532219051163214,2.7467302137471883,332.97459754525073,0.69833129857497,5.62978953584628,0.2146498871606182,1.2084336886074332,112.392225659027,1.3749617728597807,1.773408062671836,0.5322324553990562,0.25596056854653826,0.3739044999017489,0.1694541032286249,0.25259789803988997,183.638671875,24.8601762858598,0.14801033786107293,0.05755825910314609,1.7056851347615896,0.6688237034759216,0.33280564678854213,3.224197913523485,4.803178302272811,3879.8353037970683,0.966668649673742,0.06955340504557693,3.024343904743071,618.4501805364512,8.465332702888585,mensaje2_road_equal_hrtf.wav
mensaje2_road_high_hrtf.wav,mensaje2,road,high,3382.6916217687585,-2.6424453095336243e-19,0.0018435003260112233,0.10972404199568443,47.72914319986611,59.88475376068659,-28.243222162403125,12.449504692992791,0.038711509508475385,0.7556857051209487,0.41895604395604397,305.0,16.152387728162466,0.412087912087912,0.08495105359216858,4.857558889270977,0.0007555743836382987,3.018893339392887e-06,3.4388642680748167,15.83694913841711,28.0,59.622785277696096,-27.356614809024276,-41.886942568566646,14.53032775954237,0.6220665016536684,0.1091027116313491,0.22467990268721516,0.15897632465103084,0.1212152490993158,13.134887067433104,2.771574438722164,323.6527442975168,0.6607473070053398,4.895310608577778,0.24983458452790686,1.223017892029084,112.24912027957919,1.4205003475290232,1.7069446288553425,0.5646053777699283,0.19956441999082988,0.3011200628807231,0.14615298333441565,0.21011004126547456,152.75,20.949896264614743,0.09783356258596974,0.04993582889600029,1.2584670516085033,0.6663109329230917,0.3328478134167487,3.265838979787423,4.864555362110465,4233.581599952363,0.9683039848764685,0.07794881993827359,2.1876499839591905,717.9708992434663,6.416029057771665,mensaje2_road_high_hrtf.wav
mensaje2_road_low_hrtf.wav,mensaje2,road,low,3821.7011770448103,-1.934939882290889e-19,0.0017648136847552031,0.11444936195226574,50.920664162698955,59.707109551651286,-29.78711350487784,13.861738241481767,0.03240965516044022,0.74451242068233,0.43956043956043955,320.0,17.404728397301763,0.43269230769230765,0.09624060150375939,4.502127751031637,0.0007166081838401123,2.920842294430099e-06,3.577080677659872,16.760709046912435,32.0,59.43056998816174,-27.54883009855863,-48.34552386183642,20.79669376327779,0.6101753041275408,0.1235721685995188,0.29830670921956026,0.17088442123397807,0.14103770922360614,19.196656915743528,3.343153409946018,339.9182175883432,0.704581840046027,5.770064508937453,0.2087516853452868,1.2045106907917178,112.28895958779741,1.3650447949721431,1.8083250474707897,0.5111588970460101,0.3201513067400275,0.407735638959848,0.198375356423895,0.28240790491746903,205.310546875,26.96073200599933,0.18396449449793673,0.06533722539047883,2.017810916112474,0.6631344137402435,0.33279823108756246,3.2172202135348007,4.789384156494558,3749.2149492292247,0.9663753418045592,0.06810821644344871,3.7359685938429394,454.9518569463549,7.024264958734526,mensaje2_road_low_hrtf.wav
mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,4393.288779590381,4.772777274571718e-19,0.0021168310367583234,0.10569716836358395,32.82910031528558,60.47162583676041,-22.376344176328125,6.7981099325318795,0.07606463597364782,0.8077475720814145,0.29945054945054944,218.0,11.508803698739019,0.27197802197802196,0.06385487528344672,4.265173658872077,0.0008248788194137954,3.436350071445971e-06,3.2374539511134364,14.304323072858788,26.0,60.217671157510665,-26.761728929209706,-34.47151405351357,7.709785124303867,0.6350869707216759,0.03761585552606206,0.19217634765536185,0.136969075399474,0.12326865676142673,14.862809449055115,2.9263905612684384,310.73445132574966,0.6053218662247114,4.0674203327887115,0.3402170597630533,1.3838057864418352,115.25829533972522,1.6892565171959002,1.765850047741872,0.5066806077856345,0.2009399358092618,0.21828126023449268,0.16680343111499432,0.18630179676753783,135.44140625,12.941692006852346,0.052143333046767534,0.05695905194543597,0.7892356431188661,0.6226198360910125,0.33292540978240426,3.3529092438114017,4.947207273577876,4341.013377444469,0.9710753757113744,0.08693373028418037,1.5200668994535298,917.0123366574966,3.1835668844566714,mensaje2_voices_equal_hrtf.wav
mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,4313.812911824889,-1.6923559593677882e-18,0.004175211143572161,0.05009091812373452,9.958241517025206,63.372014927410774,-16.1865394049906,2.633655310069429,0.15512187611560788,0.9134481494917212,0.2239010989010989,163.0,7.0775448570677115,0.20054945054945053,0.0458123429552001,4.383650704951857,0.0012128260757219992,6.651488486070382e-06,2.735777468835886,10.511023630494307,20.0,63.168962450247804,-23.810437636472564,-27.938017790336364,4.1275801538638,0.665461070675634,0.0064625563047910894,0.16558859342269494,0.12248448478724216,0.11934305692878366,15.015439825409958,2.937755749373717,302.5917706657193,0.42212278400736153,2.4609428173501096,1.0146533565216709,2.497003889832186,115.508424348278,3.4652928342487272,1.8882978984968748,0.4254834104917148,0.1815680880330124,0.19010283618261611,0.16364505788383088,0.17235052011691882,125.298828125,9.043869052202396,0.03446580553645117,0.05490646944057255,0.5570529906217717,0.6144137342198773,0.3330949076274962,3.621420256709901,5.140106093824276,4875.7451322028555,0.9777308362924739,0.1156842303874632,1.3489465286484954,938.3382049518569,1.9533936554332876,mensaje2_voices_high_hrtf.wav
mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,4428.769077699975,2.3130700843311935e-19,0.0017927442471793549,0.12035908562011671,47.33888026098321,59.770640131280715,-27.511453368359156,11.574997505577798,0.04211408410235615,0.7584703235893697,0.38873626373626374,283.0,15.565948927180035,0.38186813186813184,0.07872130966207622,4.857558889270977,0.0007308424165179563,2.953122202074727e-06,3.5097533936998127,16.282901185675897,30.0,59.49693406262065,-27.48246602409971,-40.467695061841084,12.985229037741373,0.6155533328565531,0.07487444066884674,0.20223754704993646,0.13915866715624559,0.13531175699906772,19.707887673730827,3.599884132006061,322.24879175181434,0.6860617727867709,5.370680046688247,0.2260676379216642,1.2141369521878254,114.28659544281841,1.3959714355324753,1.7206346855709405,0.5443488154196228,0.24421137093076573,0.27012510643872406,0.17935427502051468,0.21465569119669875,156.0546875,18.09412601656692,0.0910929977647868,0.05772583529206045,1.2688944162416065,0.63365174508588,0.33282454338062883,3.2424315022541186,4.823423019115716,3888.825680960246,0.9673259195347682,0.07176633161534897,1.9434388211316673,838.8174862448418,4.9698568603851445,mensaje2_voices_low_hrtf.wav
mensaje3_nature_equal_hrtf.wav,mensaje3,nature,equal,6182.933649312597,5.284129001046848e-19,0.0027477089130819475,0.03419048256798238,47.47677544963165,61.80945957113305,-22.757381876421153,8.878894538259688,0.07279992068942899,0.7490763311132289,0.356234096692112,140.0,13.157254380470318,0.35368956743002544,0.05976988326194675,5.9326171875,0.0009428448248745714,4.488503113231322e-06,3.2422966348469324,13.7707392523678,30.0,61.37787116002368,-25.6015289266967,-39.621986827684154,14.020457900987452,0.6321706852069743,0.11754789303287605,0.3077772464917753,0.16702143548774384,0.22843304826732136,16.733444436707128,3.2287184915897873,327.39450675225055,0.6412737459973811,4.575281925101025,0.2224190910430061,1.017630047046465,136.69810788062614,1.1446012119025426,1.9318816558118286,0.4451897927724124,0.33822278911564624,0.33711127308066086,0.2095887711307699,0.2599549585459184,101.90234375,19.143277672760927,0.13651945153061223,0.05855983449185467,1.6964797778507636,0.6699411144915673,0.3329770495143087,3.4205853058116826,4.929398533913785,4330.318767729753,0.971789192760828,0.08723417587262608,2.3461662952484197,1107.421875,7.3207310267857135,mensaje3_nature_equal_hrtf.wav
mensaje3_nature_high_hrtf.wav,mensaje3,nature,high,6613.218080227663,-2.774167725549595e-19,0.003463738076997326,0.017502112912789868,27.156370093586627,62.525191112795696,-19.242222927280938,5.733597929038336,0.10911610464546881,0.803865467075039,0.3282442748091603,129.0,10.011130292638619,0.30788804071246817,0.06107857635807947,5.0537109375,0.001146487911484798,5.426783513014019e-06,2.795245395665046,11.14314012341367,29.0,62.35948344236465,-24.619916644355726,-35.79097201875576,11.171055374400034,0.6690136982725065,0.11419383419023132,0.3723983825506616,0.18145763208297894,0.24580963335028283,18.17364938396189,3.3647288764194365,318.3977715627119,0.7095449684979683,5.885747475805082,0.21735526087344018,1.2792981780388055,149.18298926155717,1.4809114483899293,2.0209843338387974,0.36719943714297687,0.2889030612244898,0.31642371234207967,0.1994394324253306,0.2447036431760204,95.923828125,16.77517896448111,0.11158721301020409,0.05803281922344547,1.4039090832176113,0.6659780832663525,0.33307300851331495,3.57748405512662,5.161920987945115,5506.582363063623,0.9770584117736559,0.11708629806852143,1.9951536672363206,1305.17578125,8.17821269132653,mensaje3_nature_high_hrtf.wav
